,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AZN.L,BARC.L,BDEV.L,BKG.L,BLND.L,BLT.L,BNZL.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,GVC.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JMAT.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NMC.L,NXT.L,OCDO.L,PPB.L,PRU.L,PSN.L,PSON.L,RDSA.L,REL.L,RIO.L,RMG.L,RMV.L,RRS.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHP.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,ULVR.L,VOD.L,WPP.L,WTB.L
2008-11-01,1179.517456,564.220215,724.538513,30.283484,354.162598,1490.97937,126.870155,30.356783,623.126709,259.823975,724.833984,496.530975,163.087097,90.469795,NaN,1069.538696,135.998123,261.096558,379.398743,947.525452,653.995056,672.931763,NaN,NaN,314.134125,244.122208,1207.296509,129.817566,NaN,671.716064,53.97855,144.525238,370.843964,131.871796,636.062134,5.003021,986.574707,126.290535,637.019897,27.881317,761.838257,599.877563,40.412277,94.255295,439.546906,309.272552,140.825256,122.827644,2.671535,165.853241,NaN,815.782715,NaN,1080.757446,246.197556,170.326645,406.527588,1009.473877,390.393585,902.842041,NaN,3.883886,2219.856689,571.802917,31.256413,183.704498,628.428223,132.355713,277.008575,796.389526,147.744614,177.598206,22.812748,613.151123,3.060143,604.220154,580.433228,148.19841,724.80603,229.801804,NaN,1039.168213,76.143532,259.555969,662.533875
2008-12-01,1188.744385,608.391357,670.05072,34.754871,348.83371,1711.729492,114.887009,41.005924,644.575439,273.212189,788.844788,468.032379,175.983231,90.469795,NaN,1201.170288,152.961975,293.280945,437.349426,996.559814,675.673157,712.996094,NaN,NaN,345.088226,248.782501,1525.009155,193.757553,NaN,770.374634,42.442814,164.41777,350.395477,152.787628,677.662354,2.153942,1092.005371,153.008575,667.226868,31.90844,963.849792,584.642456,46.116821,70.691902,368.093811,341.287384,138.465866,150.759888,2.952357,191.671677,NaN,809.976624,NaN,1055.602173,304.051147,181.379105,420.636322,1062.383179,367.493469,836.58905,NaN,3.592978,2725.588379,516.117188,38.740345,212.901871,636.589844,135.462891,308.906464,961.749512,144.903366,156.850128,30.450237,649.477722,3.463046,666.669006,602.109497,133.905334,760.348206,280.151215,NaN,1114.131348,84.820335,289.594635,722.835815
2009-01-01,973.447693,564.099792,661.951233,32.519169,344.324738,1628.79541,79.46228,39.791458,585.406311,224.371216,719.957764,449.786987,203.744736,73.014709,NaN,1010.129211,148.361572,292.641296,421.74411,998.80072,749.088501,700.383301,NaN,NaN,348.882202,265.427612,685.856506,298.639435,NaN,731.391113,58.766983,150.897995,287.541321,102.113487,633.047607,3.954162,1196.797363,148.969284,726.375244,22.075022,867.55426,446.369476,36.989532,50.887054,352.857941,368.4758,148.943481,135.5914,2.254609,185.174301,NaN,881.908081,NaN,848.88446,243.45993,227.957443,436.713715,1018.239929,377.307739,845.567383,NaN,3.439867,2881.838379,492.199097,37.419651,215.818359,564.620972,144.308136,199.782257,960.799194,141.250336,167.319199,32.560612,628.5625,3.177656,654.617554,602.797546,142.932755,708.856567,278.750458,NaN,1079.557129,79.145599,280.960754,646.768677
2009-02-01,769.685059,553.889771,629.553284,28.48959,362.565735,1367.797974,69.951202,48.132599,643.835876,235.725555,674.235657,460.892914,206.966003,63.130909,NaN,1139.877686,155.549652,269.56601,413.534973,895.222534,696.463318,607.641785,NaN,NaN,336.371613,274.08255,709.288025,294.427246,NaN,641.129089,67.473183,130.48967,260.017578,116.652542,583.308228,3.954162,1155.478394,132.193207,705.098938,19.867521,873.793518,355.41275,24.139278,32.709278,318.396912,347.194519,168.286758,91.380829,2.246189,176.625168,NaN,875.913696,NaN,763.995972,204.76915,271.772675,432.776337,909.352722,381.306213,1011.199524,NaN,4.593294,2895.706787,514.622742,41.82196,204.314484,541.249573,136.02121,134.125015,792.112915,109.59079,132.713181,29.425188,610.582581,2.798735,629.418762,456.91507,142.932755,706.907349,259.295502,NaN,965.25116,76.399506,262.973511,588.437256
2009-03-01,911.934509,544.955994,628.448792,32.856606,413.599609,1553.475708,110.842918,49.637344,656.779175,230.704178,867.719421,433.524841,226.897598,54.430393,NaN,1261.665894,130.966461,277.839966,446.127594,1005.951538,740.641846,583.529114,NaN,NaN,352.514282,248.116882,916.398376,385.409027,NaN,661.213196,78.355965,136.261688,239.917419,119.713394,640.282837,2.146023,1082.321899,163.105118,753.60907,15.251835,937.920654,318.530426,25.820618,39.665844,414.630585,367.260101,190.853973,109.509018,2.892629,174.744354,NaN,992.052795,NaN,927.484314,246.015015,272.759491,460.337646,939.648621,364.221954,1359.61145,NaN,5.338429,3416.539551,486.219055,39.180576,202.856216,603.670166,138.209579,142.257584,820.148132,111.417305,135.302261,21.169065,490.961243,3.386302,617.545898,596.26062,125.6306,643.233643,259.451141,NaN,929.971619,74.90416,282.57962,621.149963
2009-03-31,1141.071655,610.895386,670.78717,52.404213,483.694244,1511.644165,210.826477,80.540482,725.193665,275.470032,892.151367,435.111328,326.958038,65.427849,NaN,1492.507813,130.535202,282.194763,457.911865,1258.147705,893.970642,614.120178,NaN,NaN,363.208771,281.628357,1163.150879,450.696991,NaN,637.804749,81.620766,146.981277,296.938629,125.750069,800.175232,2.541968,1013.084961,184.697342,868.926819,25.687302,1074.20459,426.496674,35.007965,62.837151,549.175049,387.933563,218.418228,130.966858,3.19891,168.759979,NaN,1225.080444,NaN,1110.15918,287.078339,301.969635,463.618683,940.844849,366.766449,1604.913696,NaN,6.634758,3030.846191,494.394379,57.8904,214.198074,630.762878,151.523499,150.073639,813.790466,179.607101,143.275452,32.918137,538.295959,3.949886,616.989014,757.053955,128.815765,680.918091,262.408295,NaN,935.616455,76.094604,335.642029,741.360107
2009-04-30,1366.363892,621.956238,632.130432,43.046318,515.667358,1628.899292,222.80957,92.027077,655.669861,247.811081,924.731262,404.966949,308.033081,60.833984,NaN,1268.830566,146.665909,310.936798,453.457977,1043.143066,961.536255,636.781433,NaN,NaN,367.042664,277.855865,985.736572,566.109192,NaN,642.126709,79.099319,135.437149,343.904999,132.211899,808.213989,2.300299,1033.986816,150.212433,891.905457,31.105715,1074.20459,369.061768,37.686531,39.104492,505.548492,480.660431,182.79425,164.977295,5.031994,165.511276,NaN,1090.208984,NaN,1398.189209,322.155243,287.364532,442.374878,992.881409,373.636047,1619.957275,NaN,7.201265,4076.668945,472.914917,70.216888,201.073975,659.381897,155.199448,166.118774,818.096313,328.772369,155.977249,30.907438,538.305115,4.029027,648.729492,898.018005,125.953278,727.698669,290.981689,NaN,1023.10968,70.785645,330.42572,680.663879
2009-05-31,1355.983643,648.757324,649.477295,47.205383,484.42804,1692.597656,211.950211,82.044388,594.651367,244.293823,854.559998,409.226227,340.648346,70.648163,NaN,1279.178345,132.953232,297.654724,459.528687,1036.76709,986.929138,658.309692,NaN,NaN,366.63913,239.905441,1098.637939,442.452393,NaN,658.457336,79.099319,164.091232,313.169739,106.024574,770.493713,1.916375,1033.333618,138.308563,887.650085,28.095482,1025.213745,357.309723,35.434078,40.21426,515.0802,455.427002,204.037994,157.738129,4.326514,165.194824,NaN,1128.980957,NaN,1332.025024,313.622528,276.312042,412.589905,924.61908,339.158051,1474.2229,NaN,9.151371,3638.12793,452.943237,78.801384,208.645233,626.183777,147.310196,152.014908,799.43811,312.536682,146.825775,28.154966,523.020996,3.774816,634.251282,815.730957,150.952866,710.805664,281.970795,NaN,1032.182495,71.517807,290.134277,662.350952
2009-06-30,1484.008179,683.700378,714.051819,51.78035,624.190735,1776.577881,226.404495,111.990784,610.922913,278.187897,979.23761,421.849121,370.445007,88.153595,NaN,1388.231079,131.31369,280.888672,497.781311,1079.47168,1015.801025,708.542175,NaN,NaN,405.88916,268.312286,1270.361206,531.368286,NaN,708.065002,86.290169,157.494629,377.517456,119.883438,839.750854,2.1678,1079.571045,151.412704,895.638916,32.309803,1285.919312,410.377991,40.21352,48.880825,522.045959,490.693756,230.542923,201.935287,5.419777,188.245285,NaN,1310.355957,NaN,1381.241699,339.978973,355.455719,469.452118,957.510803,317.234528,1743.154419,NaN,10.869694,3370.182129,477.059784,85.404846,211.644958,746.002014,161.619629,173.014633,849.672119,331.207733,160.553268,31.753593,536.814026,4.235276,616.432129,1016.801819,138.548126,652.349731,293.055023,NaN,1145.259033,78.154762,339.930023,702.099915
2009-07-31,1553.979492,687.565491,798.03595,67.792747,632.02417,1800.028809,284.784454,134.444336,700.046692,315.590454,1019.959473,478.448547,397.498474,96.332077,NaN,1513.999146,150.183487,287.636475,522.229614,1304.11438,1333.319458,720.628174,NaN,NaN,425.197662,283.892181,1374.718018,530.517578,NaN,750.308594,92.282539,166.154099,418.868286,162.820419,946.729614,3.143805,1114.652222,179.611679,1042.182495,39.116943,1285.919312,474.547882,48.044083,64.028099,606.024231,459.682861,226.575562,223.729034,7.5714,193.484009,NaN,1260.400513,NaN,1578.906128,407.292145,388.57373,509.052643,1042.176147,335.035736,1690.278564,NaN,13.928824,3358.129395,492.13269,96.410622,217.111053,824.990417,182.545563,225.420547,978.845093,450.539856,149.586639,38.485847,597.951294,5.102285,623.114197,998.908752,175.800095,659.422302,299.753418,NaN,1217.743408,84.58831,382.444244,849.334106
2009-08-31,1532.449829,727.505249,863.730042,73.230118,626.252075,1800.367798,277.108185,139.093689,655.300049,309.213593,1070.078979,516.724365,413.940887,91.230621,NaN,1697.080322,150.004639,336.898163,564.971802,1210.920776,1181.635864,725.1604,NaN,NaN,432.592407,336.622589,1429.745972,660.208069,NaN,766.836426,104.267258,183.394897,449.681976,187.477295,1011.334656,2.285396,1167.604858,201.998398,1093.903564,35.456501,1260.490479,480.311584,54.782734,59.634792,644.018433,432.32132,241.444962,237.13562,8.699841,193.693527,NaN,1377.218506,NaN,1674.115234,462.024963,360.310913,531.013184,1117.056274,355.264648,1868.866089,NaN,14.449529,4057.19873,506.883301,100.284668,216.644424,842.655945,193.050156,233.658722,1037.21228,436.739563,166.21106,47.099506,662.443542,4.815648,680.925598,1115.109619,200.977219,653.69696,318.652527,NaN,1288.778442,89.301506,395.327423,986.428345
2009-09-30,1703.149292,710.756287,766.681946,68.419067,637.982971,1760.559448,241.158905,112.688919,630.892639,307.261505,1047.448486,541.155701,443.126495,92.142944,NaN,1510.019409,150.123184,341.920776,651.791138,1066.834351,1197.073242,769.966736,NaN,NaN,459.295624,319.666656,1174.540405,634.124573,NaN,779.62262,94.679466,192.606873,423.115631,154.57312,977.10968,2.256888,1191.433472,188.019073,1081.835327,34.316624,1282.284424,513.858887,49.721313,50.048458,640.256592,415.680206,228.375885,258.937653,8.018175,196.340897,NaN,1379.524048,NaN,1754.957397,427.459564,318.469391,573.370239,1118.604004,350.636993,1886.02478,NaN,13.720546,3671.505127,459.150055,91.568092,219.910736,848.052551,176.590271,224.439804,1027.033569,430.24527,175.127686,51.313217,665.798584,4.681346,626.358765,1085.102173,200.977219,640.899231,324.832581,NaN,1325.745728,85.703209,403.793427,1032.667114
2009-11-01,2001.489014,691.860107,800.939758,57.817738,744.658081,1744.50769,218.95282,98.592377,642.72644,293.863464,1183.838623,508.173309,468.612427,98.38871,NaN,1622.256104,153.932175,379.637848,647.425049,1081.612061,1208.48938,792.385376,NaN,NaN,470.798523,325.792542,1100.53479,720.926636,NaN,783.988403,108.410522,188.803757,444.029663,166.051331,1047.433472,2.135729,1170.252441,177.950729,1003.391541,41.782001,1345.856079,511.142487,48.99292,47.629417,566.149963,504.376678,257.314606,254.101349,9.315604,193.045135,NaN,1518.629395,NaN,1974.83667,480.459839,326.521881,570.959717,1114.580322,344.87146,2162.660645,NaN,14.762679,4779.446777,442.480682,88.662567,214.578033,885.829407,176.425171,206.955231,1135.293579,439.986633,167.174606,48.986881,728.947876,4.810851,648.417664,1073.170044,185.481491,707.245483,340.815033,NaN,1293.127808,87.327034,422.158081,1048.550781
2009-12-01,2084.531738,706.03241,897.565918,69.142853,820.322754,1868.747925,207.420639,103.430252,606.485352,316.69162,1271.464722,555.411072,492.454132,94.739494,NaN,1699.468628,169.954178,392.327698,695.703125,1226.702759,1324.473877,837.99585,NaN,NaN,505.307343,313.364258,1183.077026,677.311829,NaN,833.142273,113.635124,205.368454,448.134796,158.909332,1111.536499,2.24105,1297.338623,205.204529,1088.865723,42.022816,1390.352539,531.712524,51.051453,43.777611,540.193176,560.596375,272.087982,257.171967,9.284735,194.517685,NaN,1615.875854,NaN,1790.548828,491.597748,370.652924,613.661255,1182.26062,388.037262,2374.163574,NaN,13.869226,4635.73877,456.876251,101.781448,218.176346,1025.372681,181.966843,219.098892,1159.244751,511.423553,173.922836,55.570797,774.793701,5.170586,673.959656,1138.973999,189.644104,731.493958,344.843597,NaN,1464.63501,93.244583,453.00235,1153.160522
2010-01-01,1785.42334,771.879517,855.291992,72.804359,726.878845,1869.71106,203.324371,99.843559,591.692993,289.047119,1189.250488,513.858093,505.608124,98.156204,NaN,1810.909424,163.182617,377.43515,608.80603,1118.183228,1552.318848,815.577393,NaN,NaN,495.254791,347.452667,1317.793335,574.261414,NaN,768.107239,108.933006,197.339676,428.219055,175.318893,1120.871216,2.206825,1341.024658,211.617416,1049.822632,45.354137,1339.285156,502.190216,48.074501,44.218067,488.460114,632.830017,236.080231,274.060974,8.639752,202.721985,NaN,1525.113647,NaN,1946.34021,443.974091,341.758545,614.005493,1094.62793,379.31308,2170.36377,NaN,14.529008,4072.959473,488.319916,101.957535,218.44606,960.612305,195.779343,199.643112,1185.112305,535.777161,157.293777,47.845272,764.096313,4.786869,679.184082,1050.023438,193.499115,777.561584,342.869568,NaN,1402.935181,87.307396,432.191803,1151.525879
2010-02-01,1837.709473,830.447937,936.065491,73.006111,730.600098,1851.411987,234.850616,94.922295,548.795288,294.340485,1279.118408,559.936523,517.240234,81.963303,NaN,1974.885132,169.107727,437.540131,782.602478,1071.312256,1314.262329,822.534729,NaN,NaN,502.288483,367.603302,1470.546875,641.82135,NaN,766.528809,102.402237,213.401367,454.963013,179.570084,1145.145142,2.206825,1395.357178,215.143982,1112.291382,43.347309,1451.732666,495.917969,48.866238,45.340794,506.353943,583.513611,223.423416,292.178162,8.980202,209.31337,NaN,1454.520996,NaN,1897.475708,462.793274,307.969543,628.124451,1124.466919,373.24411,2355.955322,NaN,17.456806,4336.270508,490.971832,113.4916,222.829849,922.064331,195.861877,202.631775,1347.981567,493.970276,156.972336,52.070927,793.896057,5.026692,650.739685,1129.57312,197.199539,805.208069,338.15625,NaN,1413.218384,91.784569,448.91449,1160.515747
2010-03-01,2209.865234,855.361328,996.456665,82.126495,860.016052,1957.437378,272.191254,103.430252,602.047546,321.834534,1440.362183,593.261292,590.836243,88.383408,NaN,2159.547363,177.69313,471.997742,814.843384,1186.922363,1307.448853,855.003357,NaN,NaN,536.629211,407.373291,1510.391235,725.202576,NaN,811.026794,98.745018,215.970413,422.339264,206.607635,1284.551514,2.305984,1462.578857,248.36145,1264.99292,48.765736,1596.17395,537.061035,55.770218,54.210308,540.999084,619.852112,250.496841,356.279266,11.3583,205.807297,NaN,1678.710938,NaN,2147.485596,420.546448,367.495026,713.527527,1217.946777,398.65799,2766.891113,NaN,18.528955,4661.286133,483.016205,114.812286,220.941452,1084.736206,201.716812,203.20372,1393.009888,495.187988,160.908737,60.405903,868.013428,5.842091,650.680176,1299.879517,200.822617,825.943176,350.8461,NaN,1434.57666,98.630394,507.630157,1204.648071
2010-03-31,2157.194092,879.400452,1003.603027,102.389236,826.111389,1924.136108,255.533844,104.014137,616.100342,313.338745,1309.429077,628.643066,556.932495,90.380753,NaN,2275.308105,178.116348,479.176483,875.715759,1412.744019,1369.423584,873.58728,NaN,NaN,502.702179,419.357239,1561.625244,685.436096,NaN,776.099121,100.834869,233.268616,426.378448,194.109146,1460.689941,2.156317,1267.704102,254.454071,1291.889282,53.983471,1593.42981,522.010315,54.313416,57.112122,521.582642,650.133484,248.060318,341.616577,14.191718,203.63353,NaN,1780.333496,NaN,2178.226563,445.126343,376.02124,723.858521,1305.626465,390.31311,2394.192627,NaN,19.120012,5191.083496,464.570831,112.170898,228.157806,1087.309814,206.86319,202.518295,1388.059814,625.073364,165.729767,60.585571,869.199036,5.890055,641.224426,1294.764526,206.711838,801.061279,350.60434,NaN,1463.490601,94.315041,526.999512,1256.952881
2010-04-30,2046.085815,836.566956,984.523376,91.117836,732.667542,1932.461304,230.49054,90.084419,592.432556,305.209167,1236.702759,589.558472,570.990173,90.594749,NaN,2098.07373,171.172531,480.52298,810.802734,1401.258179,1484.345581,826.578247,NaN,NaN,511.804657,355.975006,1565.418945,773.093262,NaN,741.492004,96.655159,212.887589,400.719055,171.067719,1378.77002,2.256095,1277.889282,247.705872,1233.758667,44.872494,1401.45105,476.067596,51.575584,48.898964,488.841156,588.087158,239.39679,325.634521,13.135304,185.261658,NaN,1612.772583,NaN,2041.824219,425.947845,322.100922,669.497192,1162.469971,375.995758,2259.567871,NaN,19.174992,5567.518066,448.12973,106.800087,218.513535,1040.341675,200.535492,187.509918,1366.897339,506.147034,150.317108,51.981426,797.472656,6.388696,621.721741,1206.331787,193.388214,828.016663,338.541901,NaN,1384.903809,89.643066,495.288971,1131.911499
2010-05-31,1807.337402,851.864746,1075.34375,77.308174,653.252747,2110.622559,205.071213,79.074104,564.697021,295.311249,1134.233765,565.258789,629.701782,92.806129,NaN,1747.199707,184.813995,459.435181,888.694336,1126.136963,1302.852905,830.495544,NaN,NaN,484.911072,353.134216,1270.361206,848.847534,NaN,741.680115,52.768505,234.724411,395.913544,166.6465,1339.698608,2.10722,1275.852051,233.092941,1251.978638,40.417362,1365.798218,442.401825,51.314602,46.377151,429.068542,522.331543,224.574066,298.867889,12.488411,191.302124,NaN,1595.690308,NaN,2102.176758,399.989838,276.312042,625.474487,1099.968262,389.580261,2103.332764,NaN,19.353498,5971.837402,457.306061,95.001877,223.626221,949.536987,197.415817,166.340561,1321.686646,551.200989,155.786423,54.22213,826.780151,5.338462,661.317871,1209.28125,165.338058,850.825195,312.591949,NaN,1347.941895,90.292168,479.811157,1174.767212
2010-06-30,1941.128662,904.899292,1105.108276,83.460129,820.615051,2156.577881,252.255356,80.283577,599.089172,313.073273,1261.587402,579.107056,695.85553,101.437584,NaN,1840.842407,189.298859,479.782349,1138.185303,1051.020264,1327.728271,867.319336,NaN,NaN,528.070801,354.908997,1364.28479,893.478271,NaN,720.91571,49.372509,237.635925,415.734985,186.712097,1390.110229,2.52613,1224.926758,257.142578,1385.236206,41.501049,1572.382324,490.440002,58.426228,59.8153,492.64859,510.837311,239.480301,350.533661,13.847436,190.511337,NaN,1707.682617,167.0,2314.621338,436.173798,278.75943,696.967346,1134.564331,430.958557,2341.405273,NaN,20.075415,5325.855957,487.895081,90.071304,238.998398,1008.247009,203.638199,183.511841,1399.602783,641.309021,167.552826,64.169998,860.715271,5.674215,654.817078,1357.400513,215.048767,938.270203,321.310516,NaN,1355.426636,100.451515,511.521729,1173.93335
2010-07-31,1799.26355,932.213562,1161.584839,66.208855,857.160706,2149.917725,229.21257,80.116745,605.745728,313.947235,1184.016602,596.732056,712.614563,95.017502,NaN,1694.375122,202.628891,482.95105,1128.486938,810.509155,1391.161133,829.712097,NaN,NaN,523.021545,309.458313,1194.458618,944.608337,NaN,802.718201,48.066349,239.235519,414.254822,178.464783,1237.619141,2.063666,1237.681396,251.375793,1479.224731,44.952774,1477.539185,489.639709,60.448799,60.013931,517.304321,372.52887,240.66243,364.46167,15.28399,208.484085,NaN,1572.656372,142.0,2208.812012,445.219727,286.733002,684.993225,1120.661377,409.098389,2338.217041,NaN,19.875738,5651.17041,470.688965,82.587372,254.02272,1074.784912,208.752838,177.220016,1352.468384,553.636353,168.879013,60.719803,883.081421,5.487152,706.052734,1288.496094,199.07637,927.526733,334.717255,NaN,1288.815186,106.124016,487.738892,1163.928101
2010-08-31,1954.614868,924.283752,1271.485107,96.6007,1026.599243,2183.452148,227.829926,82.368866,610.922913,319.862946,1309.103394,637.017761,871.904846,103.107964,NaN,2008.460449,201.50769,480.235168,1306.564575,792.05542,1471.757324,858.701172,NaN,NaN,583.192139,328.366364,1517.030396,1082.443115,NaN,824.742004,56.686951,276.040985,418.257385,206.437592,1439.486328,2.268766,1304.379028,278.029541,1607.471558,47.882736,1638.405029,512.860168,67.527809,64.012558,533.360413,471.532288,269.86734,402.861908,16.239305,212.581879,NaN,1760.104126,131.100006,2131.102783,506.41217,315.311523,703.372192,1255.559082,424.11084,2658.657227,NaN,22.532999,5920.71582,502.385284,90.687637,271.759766,1134.56897,235.518143,178.92421,1379.4021,600.719727,195.841232,69.296982,940.153931,6.139471,689.403381,1357.509766,227.481979,938.986694,348.740906,NaN,1391.740967,106.090332,531.907166,1354.025269
2010-09-30,2250.651855,922.521545,1244.01001,110.488693,1100.484619,2113.224854,208.818405,65.144386,622.387024,350.47345,1455.008545,620.232056,854.299072,113.197823,NaN,2159.375488,209.377426,463.035553,1276.896484,823.495361,1454.235596,922.188599,NaN,NaN,610.542358,404.799438,1577.749146,1089.415283,NaN,802.718201,63.478939,284.937073,420.916077,230.159195,1529.455688,2.603736,1374.51416,289.378876,1629.431152,54.786198,1779.738403,547.610718,66.459259,59.53894,574.869263,483.049042,297.194794,407.168488,18.297585,212.073471,NaN,1814.909424,139.699997,2530.999756,501.638611,269.206909,681.246826,1327.641968,421.74585,2883.725098,NaN,24.452993,5414.155762,503.538879,87.253807,270.78598,1245.816406,229.636856,197.908356,1416.369751,627.508789,191.290634,77.970673,919.330078,6.331329,710.98584,1393.247437,217.042404,999.150513,351.084991,NaN,1359.990356,114.700691,548.139893,1412.388428
2010-11-01,2182.930908,934.857117,1176.843262,115.05941,1094.657715,2022.73999,194.788239,58.429768,597.240112,335.337402,1502.005005,588.758789,835.016418,125.202538,NaN,2104.789063,193.55751,502.866577,1291.042603,896.753845,1408.682617,915.784424,NaN,NaN,618.116394,379.854218,1628.03479,1229.7323,NaN,807.008667,66.251205,273.511658,420.397247,217.320602,1444.555908,2.363001,1296.815308,262.366272,1593.416626,53.501831,1658.859009,508.784729,60.501751,52.172134,594.057617,419.284058,259.089386,367.078064,19.051105,196.337585,NaN,1596.484619,148.199997,2547.65625,451.912354,267.312164,660.905762,1268.665039,401.249847,2914.806152,NaN,24.662405,5572.165039,461.641205,77.216545,247.414841,1259.229248,219.32251,182.484726,1447.181519,555.259949,169.549484,86.366486,894.499207,6.302551,690.636597,1335.757324,185.408279,1035.678711,344.203888,NaN,1343.359009,108.555435,541.816406,1417.442627
2010-12-01,2581.515625,1040.590332,1166.830933,151.976883,1341.89209,1973.108643,199.760849,73.94429,658.258423,365.664154,1676.859375,609.386475,942.327881,133.15657,NaN,2399.62207,208.999252,525.94989,1434.89917,1047.392212,1666.089478,948.60553,NaN,NaN,671.554565,390.595581,1941.113892,1453.71582,NaN,825.652466,60.330879,313.108063,425.488281,231.689621,1575.072021,2.60136,1322.25647,270.463501,1566.877563,56.23111,1895.043823,545.184082,64.043152,56.740757,656.322937,491.778931,260.667206,402.078857,20.200823,193.161499,NaN,1588.00354,178.300003,1889.182617,531.474365,331.951508,719.43103,1419.419922,426.869904,3205.608154,NaN,25.61602,4902.947754,481.245148,85.316803,264.790405,1463.577881,233.046677,191.231628,1485.695801,592.601929,182.021378,93.787537,978.604187,6.79179,755.383789,1331.517212,208.564758,1058.598022,353.093506,NaN,1498.344238,113.790359,601.214478,1502.203613
2011-01-01,2370.227051,949.275513,1265.414551,145.911896,1170.409912,2046.374146,224.267929,76.863701,654.190491,361.481201,1564.450439,644.559692,904.331055,130.942749,NaN,2293.401367,201.625015,502.866577,1233.364136,1220.972412,1812.043457,962.213928,NaN,NaN,656.892334,336.445221,2065.405273,1129.505737,NaN,751.4104,64.5597,294.705292,444.766235,218.000809,1666.304565,2.45486,1236.994019,285.994202,1533.333008,62.371986,1801.344238,551.341309,73.475876,54.564407,671.040161,518.981018,251.837021,399.338379,20.460596,192.367508,NaN,1589.612061,218.0,1793.158936,537.839233,325.420807,730.850403,1459.244751,435.54129,3058.062744,NaN,27.490362,4396.387207,522.373901,88.134277,268.449432,1422.550171,251.543564,199.177444,1585.83374,713.557678,193.229492,93.64859,1068.997192,6.763011,714.685547,1257.049683,237.843567,997.780273,334.566559,NaN,1386.140381,120.344505,588.268799,1456.046631
2011-02-01,2579.968018,863.91217,1300.843384,151.485657,1171.241943,2023.078003,244.19458,89.583946,765.502808,411.891724,1599.620239,644.135986,1009.583862,135.941742,NaN,2216.150391,214.356613,511.228699,1406.52356,1118.317627,1657.207031,962.213928,NaN,NaN,661.130371,317.358917,2031.251709,1389.222656,NaN,786.367371,63.432011,296.395691,443.067261,190.87825,1733.461548,2.473073,1400.968384,288.516663,1592.477173,69.997887,1735.846436,626.542542,78.639061,53.510769,713.872559,360.716675,244.702164,429.484467,19.73959,199.802338,NaN,1588.807861,201.0,1701.044067,566.083862,374.640137,749.407227,1467.873169,433.176392,3079.141113,NaN,29.282497,4633.401855,538.901672,79.989998,267.393951,1413.082764,242.337585,215.001953,1676.342285,719.646179,202.666992,93.676254,1050.918701,6.906906,778.366943,1255.501099,239.413513,1084.575684,335.812744,NaN,1392.246582,119.623703,644.620544,1495.489746
2011-03-01,2482.062988,886.705444,1196.868042,175.348618,1132.949829,2010.670776,213.696442,91.836052,769.94043,390.00882,1617.042603,630.998962,988.533325,138.478531,NaN,1983.527832,205.028503,517.694153,1489.945557,1084.177124,1597.809937,948.60553,NaN,NaN,654.349609,302.622864,1991.399292,1344.774048,NaN,804.780029,72.735382,308.727142,418.888062,193.003845,1619.425537,2.36696,1364.063232,276.569702,1795.509033,62.091019,1740.519897,599.568237,76.256035,50.168507,660.331665,402.906219,237.84996,469.418304,21.298592,199.224838,NaN,1592.02417,228.0,1910.73877,562.105652,354.410828,785.806946,1520.723022,425.687347,3128.798828,NaN,31.239052,4617.600586,505.460632,79.241631,235.939957,1369.687988,241.082108,214.668121,1743.743042,729.793518,173.17334,93.676254,1019.477661,7.117949,792.187744,1247.79126,265.896729,1065.611938,316.537964,NaN,1464.352539,121.133728,585.222656,1384.713013
2011-03-31,2433.367188,900.113342,1303.153687,178.707123,1137.944702,2099.862305,217.353851,93.254059,783.993225,428.816559,1680.620972,630.575195,1090.417725,146.088882,NaN,1953.597046,202.255295,539.861206,1670.240234,1137.483398,1618.795044,987.652954,NaN,NaN,683.591797,308.925293,2056.860352,1430.184448,NaN,883.262329,61.176659,328.985962,433.157318,202.526505,1681.223145,2.76053,1495.359741,276.569702,1875.839355,61.047478,1874.332886,647.55426,81.286827,51.170322,691.266296,473.519867,274.08905,463.545715,23.000374,212.795273,NaN,1798.665771,226.399994,1734.610474,629.879822,384.754791,821.493042,1560.017334,417.804321,3143.879883,NaN,34.856205,4851.827148,533.854492,82.983582,245.087616,1520.220337,247.063324,217.07135,1788.16333,751.305664,197.154526,102.102951,1055.995361,7.261844,853.125427,1303.23999,285.868408,1094.786743,335.272675,NaN,1496.722534,117.770775,595.122375,1409.889648
